"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"220675_s_at"	7.19847003817735e-11	8.95282967711129e-13	12.1181425644232	19.1976987231013	2.20211764705883	"PNPLA3"	"patatin like phospholipase domain containing 3"
"200975_at"	7.21863106275427e-11	8.99110700271725e-13	-12.1159931575791	19.1934378391378	-1.90970588235293	"PPT1"	"palmitoyl-protein thioesterase 1"
"231698_at"	7.23564476638564e-11	9.02553220059444e-13	12.1140680848006	19.1896212006564	2.72494117647059	"LOC647115"	"translation initiation factor IF-2"
"225217_s_at"	7.31908532756668e-11	9.14300005254329e-13	12.1075556208163	19.1767063753554	1.19011764705883	"BRPF3"	"bromodomain and PHD finger containing 3"
"229394_s_at"	7.34142031142582e-11	9.18432829083724e-13	12.105284812642	19.1722019700814	1.07041176470589	"ARHGAP35"	"Rho GTPase activating protein 35"
"209435_s_at"	7.37592834855939e-11	9.25933219491984e-13	-12.1011903891343	19.1640786745419	-1.72964705882353	"ARHGEF2"	"Rho/Rac guanine nucleotide exchange factor 2"
"200824_at"	7.37592834855939e-11	9.26136387642067e-13	-12.1010799558031	19.1638595484203	-2.07823529411764	"GSTP1"	"glutathione S-transferase pi 1"
"223502_s_at"	7.37592834855939e-11	9.26797032548752e-13	-12.10072103026	19.1631473443889	-2.21858823529412	"TNFSF13B"	"tumor necrosis factor superfamily member 13b"
"211656_x_at"	7.38262255513103e-11	9.2898844406587e-13	-12.0995323271835	19.160788531439	-2.92829411764706	"LOC101060835///HLA-DQB1"	"HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1"
"203293_s_at"	7.6484863677165e-11	9.63842177843012e-13	12.0810046547791	19.1240013498626	1.64494117647059	"LMAN1"	"lectin, mannose binding 1"
"225102_at"	7.70626264501838e-11	9.72532460002319e-13	12.0764923555626	19.1150358990779	0.966000000000003	"MGLL"	"monoglyceride lipase"
"235911_at"	7.74397894145855e-11	9.78708632564766e-13	-12.0733106085213	19.1087126598211	-2.74829411764706	"MELTF"	"melanotransferrin"
"234987_at"	7.79901358338835e-11	9.87717931601537e-13	-12.0687061761074	19.0995599226086	-2.24647058823529	"SAMHD1"	"SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1"
"240665_at"	7.79901358338835e-11	9.88516948017947e-13	-12.06829990566	19.09875221333	-2.52941176470588	""	""
"202663_at"	7.95170182450202e-11	1.00932438339358e-12	-12.0578373588497	19.0779447972394	-2.3195294117647	"WIPF1"	"WAS/WASL interacting protein family member 1"
"223553_s_at"	8.01299298635234e-11	1.01856975318059e-12	-12.0532595163651	19.0688365134565	-2.48947058823529	"DOK3"	"docking protein 3"
"211634_x_at"	8.05312368009535e-11	1.02514386490103e-12	-12.0500302701414	19.0624099606538	-1.62405882352941	"IGHM"	"immunoglobulin heavy constant mu"
"221563_at"	8.09308554228533e-11	1.03171113360272e-12	12.0468255809661	19.0560310540036	1.98523529411765	"DUSP10"	"dual specificity phosphatase 10"
"226368_at"	8.14791756169228e-11	1.04019139607887e-12	-12.0427182887079	19.047853738768	-1.95429411764705	"CHST11"	"carbohydrate (chondroitin 4) sulfotransferase 11"
"217763_s_at"	8.22370095532882e-11	1.05137027302695e-12	-12.0373562724668	19.0371753424904	-2.48364705882353	"RAB31"	"RAB31, member RAS oncogene family"
"205988_at"	8.28981957543506e-11	1.06133949754084e-12	-12.032623705036	19.0277476457264	-2.16882352941176	"CD84"	"CD84 molecule"
"204428_s_at"	8.335101124773e-11	1.06935125270295e-12	12.028853399709	19.0202349539974	2.18782352941177	"LCAT"	"lecithin-cholesterol acyltransferase"
"225273_at"	8.335101124773e-11	1.07101126297932e-12	-12.0280758383251	19.0186853786381	-1.46688235294117	"WWC3"	"WWC family member 3"
"235751_s_at"	8.335101124773e-11	1.07246366956582e-12	-12.0273965360611	19.0173315616139	-3.62888235294117	"VMO1"	"vitelline membrane outer layer 1 homolog"
"201818_at"	8.335101124773e-11	1.07323478588755e-12	-12.0270362631547	19.0166135326017	-1.91135294117646	"LPCAT1"	"lysophosphatidylcholine acyltransferase 1"
"209683_at"	8.34598154343240e-11	1.0761622291943e-12	-12.0256709533103	19.0138923105158	-2.63382352941176	"FAM49A"	"family with sequence similarity 49 member A"
"221868_at"	8.47174216703422e-11	1.09392774941494e-12	12.0174664746873	18.9975351522907	1.96741176470589	"PAIP2B"	"poly(A) binding protein interacting protein 2B"
"1554781_at"	8.47314573476073e-11	1.09668887879765e-12	12.0162036444715	18.9950167529356	2.76035294117647	"MGC32805"	"uncharacterized LOC153163"
"1555229_a_at"	8.47314573476073e-11	1.09721724728057e-12	12.0159623626071	18.9945355549279	3.04535294117647	"C1S"	"complement component 1, s subcomponent"
"227728_at"	8.47314573476073e-11	1.09954035059911e-12	12.0149029227258	18.9924225898158	1.19794117647059	"PPM1A"	"protein phosphatase, Mg2+/Mn2+ dependent 1A"
"203733_at"	8.47314573476073e-11	1.10164958177882e-12	12.0139430101935	18.9905080083135	1.09188235294118	"DEXI"	"Dexi homolog"
"241353_s_at"	8.47314573476073e-11	1.10281275589827e-12	-12.0134144571296	18.9894537425704	-1.449	"LOC100507507"	"uncharacterized LOC100507507"
"218168_s_at"	8.47314573476073e-11	1.10340736408773e-12	12.013144485135	18.9889152365396	1.2174705882353	"COQ8A"	"coenzyme Q8A"
"1569542_at"	8.48189366054383e-11	1.10609788385327e-12	12.0119247665227	18.9864821877009	2.17576470588236	"ADGRA3"	"adhesion G protein-coupled receptor A3"
"225097_at"	8.65338464648985e-11	1.13004419526178e-12	12.0012015071477	18.9650842024012	1.30629411764706	"HIPK2"	"homeodomain interacting protein kinase 2"
"203433_at"	8.69617990407857e-11	1.13722334365179e-12	11.9980321496599	18.9587572075757	1.73405882352942	"ST20-MTHFS///MTHFS"	"ST20-MTHFS readthrough///5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)"
"205270_s_at"	8.76592856283845e-11	1.14794784654638e-12	-11.9933357591756	18.949379590964	-1.936	"LCP2"	"lymphocyte cytosolic protein 2"
"211794_at"	8.77463124399438e-11	1.15069238261435e-12	-11.9921411439413	18.946993798117	-2.58105882352941	"FYB"	"FYN binding protein"
"201721_s_at"	8.79364905263904e-11	1.15715119911041e-12	-11.9893413354312	18.941401570693	-2.55358823529411	"LAPTM5"	"lysosomal protein transmembrane 5"
"223223_at"	8.79364905263904e-11	1.15717659470249e-12	11.9893303585387	18.9413796440389	0.764000000000001	"ARV1"	"ARV1 homolog, fatty acid homeostasis modulator"
"240265_at"	8.79364905263904e-11	1.15846032414182e-12	-11.988775806836	18.9402718925737	-2.36923529411765	"TRAF3IP3"	"TRAF3 interacting protein 3"
"207224_s_at"	8.79364905263904e-11	1.15961974704211e-12	-11.9882754965586	18.939272460236	-2.25811764705882	"SIGLEC7"	"sialic acid binding Ig like lectin 7"
"200871_s_at"	8.80223406509806e-11	1.16236177320545e-12	-11.9870943107053	18.9369127752919	-1.01717647058824	"PSAP"	"prosaposin"
"1569302_at"	8.84517320972988e-11	1.16964979069679e-12	-11.9839687194854	18.9306678991502	-1.21147058823529	"CEP295"	"centrosomal protein 295"
"230669_at"	9.08032992659182e-11	1.20240674290855e-12	-11.9701633138395	18.9030709884843	-1.42811764705882	"RASA2"	"RAS p21 protein activator 2"
"209614_at"	9.11198767288721e-11	1.20826539786799e-12	11.9677350079454	18.8982144674249	3.60882352941177	"ADH1B"	"alcohol dehydrogenase 1B (class I), beta polypeptide"
"203158_s_at"	9.26597539062145e-11	1.23037917395358e-12	-11.9586771129235	18.88009279858	-1.19370588235294	"GLS"	"glutaminase"
"215388_s_at"	9.30082201221795e-11	1.23779383852378e-12	11.9556774714566	18.8740894067662	1.96770588235295	"CFHR1///CFH"	"complement factor H related 1///complement factor H"
"211303_x_at"	9.30082201221795e-11	1.23840849106441e-12	11.9554296404719	18.8735933571969	2.97764705882353	"FOLH1B"	"folate hydrolase 1B"
"229163_at"	9.55625908019587e-11	1.27416787735945e-12	11.9412248873295	18.845149354916	1.39441176470589	"CAMK2N1"	"calcium/calmodulin dependent protein kinase II inhibitor 1"
"222579_at"	9.56252504906705e-11	1.27675231565047e-12	11.9402142038912	18.8431246134231	1.20641176470588	"UBA5"	"ubiquitin like modifier activating enzyme 5"
"235049_at"	9.68608478177061e-11	1.29502112034281e-12	11.9331293572476	18.8289278304547	1.8394705882353	"ADCY1"	"adenylate cyclase 1"
"229721_x_at"	9.70083747209759e-11	1.29876781519441e-12	-11.9316890523905	18.8260409783118	-1.51817647058823	"DERL3"	"derlin 3"
"238642_at"	9.7106054713671e-11	1.30269209977853e-12	-11.9301850526834	18.8230261951823	-1.71576470588235	"ANKRD13D"	"ankyrin repeat domain 13D"
"244033_at"	9.7106054713671e-11	1.30362769382413e-12	-11.9298271698768	18.822308775444	-2.10335294117647	"CEP128"	"centrosomal protein 128"
"214723_x_at"	9.71177784460087e-11	1.30705882330838e-12	-11.928516953281	18.8196821555425	-2.29141176470588	"ANKRD36"	"ankyrin repeat domain 36"
"226238_at"	9.71177784460087e-11	1.30733763029287e-12	11.9284106430229	18.8194690240187	1.50252941176471	"MCEE"	"methylmalonyl-CoA epimerase"
"214574_x_at"	9.73526837907885e-11	1.31228034666321e-12	-11.9265298254896	18.8156981244116	-2.16817647058823	"LST1"	"leukocyte specific transcript 1"
"204198_s_at"	9.9265650872225e-11	1.3398820364646e-12	-11.9161588810888	18.7948975359567	-2.38711764705882	"RUNX3"	"runt related transcription factor 3"
"225364_at"	9.96609000682706e-11	1.34703987472249e-12	-11.9135052898508	18.7895732622668	-1.41829411764705	"STK4"	"serine/threonine kinase 4"
"238067_at"	1.00040418377823e-10	1.35399926108073e-12	11.9109391359412	18.7844236231546	2.02058823529412	"TBC1D8B"	"TBC1 domain family member 8B"
"1560026_at"	1.00323314774136e-10	1.35966303150681e-12	-11.908860709054	18.7802521531124	-1.16235294117647	""	""
"1555905_a_at"	1.0180079236959e-10	1.38154893348396e-12	11.9009120946156	18.7642942450344	1.99723529411765	"TCAIM"	"T-cell activation inhibitor, mitochondrial"
"231359_at"	1.05160647844508e-10	1.4290692519153e-12	11.8840902700494	18.7304971655879	3.35188235294118	"APOH"	"apolipoprotein H"
"210776_x_at"	1.05671402829074e-10	1.43794282039014e-12	-11.881012909138	18.7243106970884	-1.00582352941176	"TCF3"	"transcription factor 3"
"208626_s_at"	1.07211462206432e-10	1.46086034465096e-12	-11.8731545642987	18.7085077739507	-1.24258823529411	"VAT1"	"vesicle amine transport 1"
"211733_x_at"	1.08624799703079e-10	1.48210517747594e-12	11.8659821906809	18.6940778385043	1.44505882352942	"SCP2"	"sterol carrier protein 2"
"239027_at"	1.099060777156e-10	1.5015974403942e-12	-11.8594938866187	18.6810188349962	-1.93617647058823	"DOCK8"	"dedicator of cytokinesis 8"
"241525_at"	1.11377029868397e-10	1.52373147401118e-12	-11.8522304202204	18.6663936513095	-2.30264705882352	"LOC200772"	"uncharacterized LOC200772"
"223699_at"	1.11793451054672e-10	1.53147315665202e-12	11.8497155054963	18.6613283227029	3.87505882352941	"CNDP1"	"carnosine dipeptidase 1"
"205379_at"	1.12233338080859e-10	1.5395519627004e-12	-11.8471049754899	18.6560696080757	-1.31488235294117	"CBR3"	"carbonyl reductase 3"
"225311_at"	1.12768822427396e-10	1.54895995689024e-12	11.8440826356396	18.6499803083002	1.35741176470589	"IVD"	"isovaleryl-CoA dehydrogenase"
"228716_at"	1.13110378393634e-10	1.55572024786489e-12	11.8419225086247	18.6456274889751	2.47311764705884	"THRB"	"thyroid hormone receptor beta"
"225792_at"	1.13402250089343e-10	1.56180876666256e-12	11.8399852790264	18.6417233465316	2.86094117647059	"HOOK1"	"hook microtubule tethering protein 1"
"225817_at"	1.13523711304422e-10	1.5655579025795e-12	11.8387962476632	18.6393268408378	1.99982352941177	"LOC101930349///LOC101930344///CGNL1"	"uncharacterized LOC101930349///uncharacterized LOC101930344///cingulin like 1"
"221765_at"	1.14131871295966e-10	1.57603224194704e-12	-11.835489783455	18.6326617302585	-1.79852941176471	"UGCG"	"UDP-glucose ceramide glucosyltransferase"
"216491_x_at"	1.14606471993001e-10	1.58468208187853e-12	-11.8327762540628	18.6271908622294	-3.27011764705882	"IGHM"	"immunoglobulin heavy constant mu"
"226750_at"	1.17764672251252e-10	1.63050492719154e-12	11.8186506358414	18.5986972265028	2.63511764705883	"LARP1B"	"La ribonucleoprotein domain family member 1B"
"219506_at"	1.18306924734824e-10	1.64017647826239e-12	-11.8157214269122	18.5927855285909	-2.37011764705882	"C1orf54"	"chromosome 1 open reading frame 54"
"240019_at"	1.18428351881794e-10	1.64539429892136e-12	-11.8141484796532	18.5896105959413	-2.09117647058823	""	""
"1552553_a_at"	1.18428351881794e-10	1.64619199689371e-12	-11.8139084602855	18.5891260999483	-2.35735294117647	"NLRC4"	"NLR family CARD domain containing 4"
"223319_at"	1.18481888900138e-10	1.65072505546232e-12	11.8125467748421	18.586377310343	2.05135294117648	"GPHN"	"gephyrin"
"230337_at"	1.18481888900138e-10	1.65190396331891e-12	-11.8121932726834	18.5856636705611	-1.30111764705882	"SOS1"	"SOS Ras/Rac guanine nucleotide exchange factor 1"
"201800_s_at"	1.18481888900138e-10	1.65343724244729e-12	11.8117338981891	18.5847362762711	1.58652941176471	"OSBP"	"oxysterol binding protein"
"214669_x_at"	1.1884630568022e-10	1.6606964341964e-12	-11.8095649542373	18.5803572252466	-3.13547058823529	"IGKC"	"immunoglobulin kappa constant"
"207132_x_at"	1.18978208369543e-10	1.66471567266028e-12	-11.8083682516202	18.5779408652891	-1.47829411764705	"PFDN5"	"prefoldin subunit 5"
"222670_s_at"	1.19455272527893e-10	1.67357546879499e-12	-11.8057407624772	18.5726348806342	-1.93811764705882	"MAFB"	"MAF bZIP transcription factor B"
"208998_at"	1.20552820043294e-10	1.69115707312678e-12	-11.8005687954453	18.5621881087357	-3.16258823529412	"UCP2"	"uncoupling protein 2"
"212599_at"	1.2088426680926e-10	1.69801768467328e-12	11.7985655946822	18.5581410077941	1.19152941176471	"AUTS2"	"autism susceptibility candidate 2"
"226311_at"	1.21220296033447e-10	1.70495487242288e-12	-11.7965484788052	18.5540653038707	-2.8645294117647	"ADAMTS2"	"ADAM metallopeptidase with thrombospondin type 1 motif 2"
"236285_at"	1.21343539490134e-10	1.70890764348245e-12	-11.7954029080536	18.5517503903209	-1.04423529411765	"KLHDC7B"	"kelch domain containing 7B"
"1558279_a_at"	1.2200789443027e-10	1.72049541117033e-12	11.792060238688	18.5449947801425	1.79441176470589	"KDSR"	"3-ketodihydrosphingosine reductase"
"235433_at"	1.22296824173176e-10	1.72680655256867e-12	11.7902494166124	18.5413345037461	1.49058823529412	"APOOL"	"apolipoprotein O like"
"238430_x_at"	1.22318226674373e-10	1.72934593908167e-12	-11.7895227230999	18.5398655018873	-1.49876470588235	"SLFN5"	"schlafen family member 5"
"205227_at"	1.22868058983723e-10	1.73936676092185e-12	11.7866657435185	18.5340895342597	2.02994117647059	"IL1RAP"	"interleukin 1 receptor accessory protein"
"49306_at"	1.23369348970533e-10	1.74871962418223e-12	-11.7840144298904	18.528728479163	-2.36029411764706	"RASSF4"	"Ras association domain family member 4"
"241705_at"	1.23987083563675e-10	1.76098807196755e-12	11.7805586384577	18.5217394633531	1.504	"ABCA5"	"ATP binding cassette subfamily A member 5"
"234982_at"	1.23987083563675e-10	1.7620112286964e-12	11.7802715535554	18.5211587959142	1.72576470588236	"UBR3"	"ubiquitin protein ligase E3 component n-recognin 3 (putative)"
"228869_at"	1.25314145397927e-10	1.78316241645335e-12	-11.7743748872587	18.5092297968731	-2.10211764705882	"SNX20"	"sorting nexin 20"
"210715_s_at"	1.25741012472969e-10	1.79153632768986e-12	-11.7720602008933	18.504546019152	-2.43858823529411	"SPINT2"	"serine peptidase inhibitor, Kunitz type 2"
"201121_s_at"	1.2620499312515e-10	1.80108287808518e-12	11.7694349091492	18.4992329450672	2.19582352941176	"PGRMC1"	"progesterone receptor membrane component 1"
"219355_at"	1.2620499312515e-10	1.80427405001379e-12	11.7685605296395	18.497463187674	1.13188235294118	"CXorf57"	"chromosome X open reading frame 57"
"229980_s_at"	1.2620499312515e-10	1.80507187240726e-12	-11.7683421751588	18.4970212204455	-1.0465294117647	"SNX5"	"sorting nexin 5"
"226858_at"	1.2874382994099e-10	1.84373879915492e-12	-11.7578767561198	18.4758315897078	-1.53894117647058	"CSNK1E"	"casein kinase 1 epsilon"
"232077_s_at"	1.29405537918097e-10	1.85698121550784e-12	-11.7543444242376	18.4686765817773	-1.37923529411765	"YPEL3"	"yippee like 3"
"226210_s_at"	1.29405537918097e-10	1.8582741861437e-12	-11.7540009211652	18.4679807093968	-2.3965294117647	"MEG3"	"maternally expressed 3 (non-protein coding)"
"240154_at"	1.29405537918097e-10	1.86031555196387e-12	-11.7534590921375	18.4668830369973	-1.81970588235294	""	""
"210501_x_at"	1.30046143264228e-10	1.87190333331408e-12	-11.7503949454224	18.4606748200717	-1.08376470588235	"EIF3K"	"eukaryotic translation initiation factor 3 subunit K"
"211947_s_at"	1.31167232676682e-10	1.89043949427025e-12	-11.745533765261	18.4508233278934	-1.67094117647059	"PRRC2C"	"proline rich coiled-coil 2C"
"205231_s_at"	1.31758633804869e-10	1.9013728774036e-12	11.7426893681405	18.4450576463967	1.10029411764706	"EPM2A"	"epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)"
"241981_at"	1.32198776231323e-10	1.91014235432547e-12	11.7404200534318	18.440456971038	2.16776470588235	"FAM20A"	"family with sequence similarity 20 member A"
"209384_at"	1.32817880741905e-10	1.92381316775056e-12	11.736903677	18.4333268418655	1.31282352941177	"PROSC"	"proline synthetase cotranscribed homolog (bacterial)"
"217362_x_at"	1.32817880741905e-10	1.92463040569323e-12	-11.7366942833689	18.432902208696	-1.73076470588235	"HLA-DRB6"	"major histocompatibility complex, class II, DR beta 6 (pseudogene)"
"221210_s_at"	1.32817880741905e-10	1.92637548108515e-12	-11.7362474640193	18.4319960777843	-2.47429411764705	"NPL"	"N-acetylneuraminate pyruvate lyase"
"223213_s_at"	1.33032412355774e-10	1.93192017211677e-12	11.7348305255906	18.4291224258078	0.775764705882361	"ZHX1"	"zinc fingers and homeoboxes 1"
"204352_at"	1.33254183952534e-10	1.93757798339761e-12	-11.7333889828288	18.4261986244493	-2.28076470588235	"TRAF5"	"TNF receptor associated factor 5"
"203820_s_at"	1.34109414753858e-10	1.95246628521392e-12	-11.7296162024663	18.4185453090367	-1.71776470588235	"IGF2BP3"	"insulin like growth factor 2 mRNA binding protein 3"
"223350_x_at"	1.3414482218984e-10	1.95543526813539e-12	11.7288673833722	18.4170260782514	1.54611764705883	"LIN7C"	"lin-7 homolog C, crumbs cell polarity complex component"
"218223_s_at"	1.34400286455453e-10	1.96161734963789e-12	-11.727311919736	18.4138700807744	-1.63358823529411	"PLEKHO1"	"pleckstrin homology domain containing O1"
"1559513_a_at"	1.34787286960892e-10	1.96973099738003e-12	11.7252780884177	18.4097430438367	1.23235294117647	"FANCC"	"Fanconi anemia complementation group C"
"210904_s_at"	1.35822238484676e-10	1.98733956630528e-12	11.7208936571223	18.4008444763724	1.92982352941176	"IL13RA1"	"interleukin 13 receptor subunit alpha 1"
"211144_x_at"	1.37346242047217e-10	2.01215070653536e-12	-11.7147831439045	18.3884387871639	-1.83882352941176	"TARP///TRGV9///TRGC2"	"TCR gamma alternate reading frame protein///T cell receptor gamma variable 9///T cell receptor gamma constant 2"
"229948_at"	1.38764013953446e-10	2.03545933590606e-12	11.7091128331326	18.3769227471831	1.24464705882353	""	""
"201189_s_at"	1.39662141136075e-10	2.05118791645666e-12	-11.7053241242246	18.3692259425237	-1.39694117647059	"ITPR3"	"inositol 1,4,5-trisphosphate receptor type 3"
"225469_at"	1.39709450195348e-10	2.0544380056161e-12	11.7045449652638	18.3676428559816	1.57770588235295	"LYRM5"	"LYR motif containing 5"
"219476_at"	1.39804631530659e-10	2.05914182299126e-12	-11.703419538661	18.3653560963564	-2.45735294117647	"C1orf116"	"chromosome 1 open reading frame 116"
"236263_at"	1.39804631530659e-10	2.06095167834862e-12	11.7029872200084	18.364477625098	1.23094117647059	"SHH"	"sonic hedgehog"
"229041_s_at"	1.39862046337662e-10	2.06435612975753e-12	-11.7021750581329	18.3628272511656	-2.43858823529411	"ITGB2-AS1"	"ITGB2 antisense RNA 1"
"222218_s_at"	1.40379098483667e-10	2.07455531001011e-12	-11.6997501706447	18.3578992203134	-1.96135294117647	"PILRA"	"paired immunoglobin like type 2 receptor alpha"
"218326_s_at"	1.43258205017002e-10	2.12091687332688e-12	11.688879868677	18.3357990190027	2.85076470588235	"LGR4"	"leucine rich repeat containing G protein-coupled receptor 4"
"227436_at"	1.43258205017002e-10	2.12234377802965e-12	11.6885491923711	18.3351265020053	0.889411764705883	"OTUD7B"	"OTU deubiquitinase 7B"
"219282_s_at"	1.44449567048076e-10	2.14263555328742e-12	-11.683871280123	18.3256113143776	-1.47235294117647	"TRPV2"	"transient receptor potential cation channel subfamily V member 2"
"210058_at"	1.44457470287296e-10	2.14539489480172e-12	-11.6832386826238	18.3243243640761	-1.82229411764706	"MAPK13"	"mitogen-activated protein kinase 13"
"227559_at"	1.46404430216027e-10	2.17698768661417e-12	11.6760548633904	18.3097062516871	1.48364705882353	"NDUFAF4"	"NADH:ubiquinone oxidoreductase complex assembly factor 4"
"202207_at"	1.48273283149465e-10	2.20748884286538e-12	-11.6692202409857	18.2957928721382	-2.75335294117647	"ARL4C"	"ADP ribosylation factor like GTPase 4C"
"226438_at"	1.48438059894252e-10	2.21492777270233e-12	11.6675680703326	18.2924286604286	2.64958823529412	"SNTB1"	"syntrophin beta 1"
"1555801_s_at"	1.48438059894252e-10	2.21925313235648e-12	11.6666100377998	18.2904777263317	0.944294117647061	"ZNF385B"	"zinc finger protein 385B"
"238996_x_at"	1.48438059894252e-10	2.22248633580735e-12	-11.6658951620319	18.2890218829291	-1.70335294117646	"ALDOA"	"aldolase, fructose-bisphosphate A"
"32128_at"	1.48438059894252e-10	2.222706154647e-12	-11.6658465979241	18.2889229799383	-2.80811764705882	"CCL18"	"C-C motif chemokine ligand 18"
"224304_x_at"	1.48438059894252e-10	2.223516617346e-12	-11.6656675867795	18.2885584132043	-1.21323529411764	"NIN"	"ninein"
"219210_s_at"	1.51361446619547e-10	2.27007565117565e-12	-11.6554949006081	18.267834718911	-1.31505882352941	"RAB8B"	"RAB8B, member RAS oncogene family"
"204689_at"	1.5190761707746e-10	2.28104533371001e-12	11.6531293580903	18.2630138506613	1.86917647058824	"HHEX"	"hematopoietically expressed homeobox"
"202063_s_at"	1.51935260174751e-10	2.28423930249008e-12	11.6524427969107	18.261614542325	1.5114705882353	"SEL1L"	"SEL1L ERAD E3 ligase adaptor subunit"
"218388_at"	1.52710923104459e-10	2.29869391339679e-12	-11.6493479885729	18.2553061732941	-1.60564705882352	"PGLS"	"6-phosphogluconolactonase"
"226745_at"	1.52993141995982e-10	2.30579003037924e-12	11.6478359863841	18.2522237261614	1.60035294117648	"CYP4V2"	"cytochrome P450 family 4 subfamily V member 2"
"1555790_a_at"	1.52993141995982e-10	2.30853849376654e-12	11.6472516435093	18.2510323793125	1.326	"TMEM192///ZNF320"	"transmembrane protein 192///zinc finger protein 320"
"204923_at"	1.55577331096181e-10	2.35037723795967e-12	-11.6384436872697	18.23306984067	-1.90723529411765	"SASH3"	"SAM and SH3 domain containing 3"
"211527_x_at"	1.57496342731791e-10	2.38224920784987e-12	11.6318414417661	18.2195993144124	1.41341176470588	"VEGFA"	"vascular endothelial growth factor A"
"222043_at"	1.58634199051946e-10	2.40236153296775e-12	11.6277217610077	18.2111912536702	2.96817647058824	"CLU"	"clusterin"
"239744_at"	1.59101567054469e-10	2.41249644350202e-12	-11.6256592053767	18.2069809025156	-1.14817647058823	""	""
"208651_x_at"	1.59101567054469e-10	2.41698314849655e-12	-11.6247489589302	18.2051226262194	-2.40323529411764	"CD24"	"CD24 molecule"
"209460_at"	1.59101567054469e-10	2.41816922217217e-12	11.6245086228826	18.2046319611203	4.18758823529412	"ABAT"	"4-aminobutyrate aminotransferase"
"214749_s_at"	1.59960911956557e-10	2.43415598990134e-12	-11.621280971017	18.1980417697647	-1.27935294117647	"ARMCX6"	"armadillo repeat containing, X-linked 6"
"209901_x_at"	1.60459643623763e-10	2.44468007569446e-12	-11.619168081077	18.1937269998191	-2.36135294117647	"AIF1"	"allograft inflammatory factor 1"
"218099_at"	1.60828766153649e-10	2.45324537671959e-12	11.6174553410249	18.1902289824671	1.05358823529412	"TEX2"	"testis expressed 2"
"206417_at"	1.61482688567491e-10	2.46792687994022e-12	11.6145338385448	18.1842614194379	1.98229411764706	"CNGA1"	"cyclic nucleotide gated channel alpha 1"
"244398_x_at"	1.61482688567491e-10	2.46912716309872e-12	11.614295782275	18.1837751113905	1.56076470588236	"ZNF684"	"zinc finger protein 684"
"218872_at"	1.63616829616351e-10	2.50832528932769e-12	-11.6065861748834	18.1680219607076	-2.53629411764706	"TESC"	"tescalcin"
"244313_at"	1.63616829616351e-10	2.5088657149161e-12	-11.6064807499512	18.1678064940389	-3.05376470588235	"CR1"	"complement component 3b/4b receptor 1 (Knops blood group)"
"226997_at"	1.63616829616351e-10	2.51245267788846e-12	-11.6057816049189	18.1663775523619	-2.4225294117647	"ADAMTS12"	"ADAM metallopeptidase with thrombospondin type 1 motif 12"
"1552703_s_at"	1.63616829616351e-10	2.51372906955162e-12	-11.6055330673303	18.1658695664962	-2.71141176470588	"CARD16///CASP1"	"caspase recruitment domain family member 16///caspase 1"
"232623_at"	1.63762041570374e-10	2.51895522561837e-12	-11.6045167871929	18.1637923133261	-1.30135294117647	"LOC100128751"	"INM04"
"207761_s_at"	1.63862051152631e-10	2.52349057284893e-12	11.6036365971222	18.1619931229689	1.02335294117647	"METTL7A"	"methyltransferase like 7A"
"240238_at"	1.6400926171676e-10	2.5287573411473e-12	-11.6026164961474	18.1599078230848	-1.27764705882353	""	""
"218324_s_at"	1.64346095854427e-10	2.53695665114104e-12	-11.6010327406724	18.156670043054	-1.92641176470588	"SPATS2"	"spermatogenesis associated serine rich 2"
"220085_at"	1.65794815790986e-10	2.56490620768725e-12	-11.5956733505911	18.1457111963017	-1.78635294117647	"HELLS"	"helicase, lymphoid-specific"
"233510_s_at"	1.65794815790986e-10	2.56646481231681e-12	-11.595376254326	18.1451035928661	-1.25376470588235	"PARVG"	"parvin gamma"
"211650_x_at"	1.65794815790986e-10	2.56841717375336e-12	-11.595004362956	18.1443430077417	-2.76694117647059	"IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH"	"immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus"
"201720_s_at"	1.67075540590399e-10	2.59131336846197e-12	-11.5906645906524	18.135466136244	-2.4325294117647	"LAPTM5"	"lysosomal protein transmembrane 5"
"232453_at"	1.67121806842126e-10	2.59508759047033e-12	11.5899530061227	18.1340103917235	2.32041176470589	""	""
"230031_at"	1.68231798693379e-10	2.61540061983305e-12	11.5861414057262	18.1262116445304	1.36823529411765	"HSPA5"	"heat shock protein family A (Hsp70) member 5"
"201009_s_at"	1.70142635357915e-10	2.64821916213233e-12	-11.5800470718767	18.1137385985659	-1.92647058823529	"TXNIP"	"thioredoxin interacting protein"
